method,data,loss,accuracy, bi_precision, bi_recall, bi_f1, micro_precision, micro_recall, micro_f1, macro_precision, macro_recall, macro_f1, weighted_precision, weighted_recall, weighted_f1
# select best micro_f1 & w/o postfix
roberta-prompt-tune,gossipcop,0.6838958263397217,0.7606619337044793,1.0,0.0002133560913164071,0.0004266211604095563,0.7606619337044793,0.7606619337044793,0.7606619337044793,0.8803248544284401,0.5001066780456582,0.4322411608848175,0.8179475695539435,0.7606619337044793,0.6573122767685492
roberta-prompt-tune,gossipcop,0.7171322703361511,0.23954236682159458,0.23934593765968318,0.9993599317260508,0.3861977985736076,0.23954236682159458,0.23954236682159458,0.23954236682159458,0.4530063021631749,0.49988141630621635,0.19350155682656622,0.5643707242357084,0.23954236682159458,0.0930640908156077
roberta-prompt-tune,gossipcop,0.6937186121940613,0.4508912610449972,0.2856031678687597,0.8617452528269682,0.4290190663338467,0.4508912610449972,0.4508912610449972,0.4508912610449972,0.5832098973425093,0.5916636551537473,0.45008432779528673,0.7383289879129988,0.4508912610449972,0.4610639995463464
roberta-prompt-tune,gossipcop,0.6908780932426453,0.6516676030440779,0.18020989505247376,0.12822701088116065,0.14983794564946398,0.6516676030440779,0.6516676030440779,0.6516676030440779,0.46433543262842847,0.472319253493226,0.4653994455893774,0.6124278332087757,0.6516676030440779,0.6298769524532017
roberta-prompt-tune,gossipcop,0.6688112020492554,0.7573420501557792,0.04285714285714286,0.0006400682739492212,0.0012612991381122556,0.7573420501557792,0.7573420501557792,0.7573420501557792,0.40138141370649444,0.49807050418800874,0.43157742437211416,0.588252049797083,0.7573420501557792,0.6558675340821601
roberta-prompt-tune,gossipcop,0.6922880411148071,0.6459982634455284,0.3084016393442623,0.3853211009174312,0.34259698378070763,0.6459982634455284,0.6459982634455284,0.6459982634455284,0.5492310608730347,0.5566815013048074,0.5501906813015018,0.6747565855015204,0.6459982634455284,0.6583930247919613
roberta-fine-tune,gossipcop,0.653357744216919,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.6366881728172302,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.6651677489280701,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.7072339653968811,0.23938914142703918,0.23938914142703918,1.0,0.38630182147861203,0.23938914142703918,0.23938914142703918,0.23938914142703918,0.11969457071351959,0.5,0.19315091073930601,0.057307161033174965,0.23938914142703918,0.09247646137546629
roberta-fine-tune,gossipcop,0.6640080213546753,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.8928583264350891,0.23938914142703918,0.23938914142703918,1.0,0.38630182147861203,0.23938914142703918,0.23938914142703918,0.23938914142703918,0.11969457071351959,0.5,0.19315091073930601,0.057307161033174965,0.23938914142703918,0.09247646137546629
roberta-fine-tune,gossipcop,0.6706321835517883,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.7244690656661987,0.23938914142703918,0.23938914142703918,1.0,0.38630182147861203,0.23938914142703918,0.23938914142703918,0.23938914142703918,0.11969457071351959,0.5,0.19315091073930601,0.057307161033174965,0.23938914142703918,0.09247646137546629
roberta-fine-tune,gossipcop,0.6631136536598206,0.7606108585729608,0.0,0.0,0.0,0.7606108585729608,0.7606108585729608,0.7606108585729607,0.3803054292864804,0.5,0.4320153172231731,0.5785288781790966,0.7606108585729608,0.6571910826995755
roberta-fine-tune,gossipcop,0.7411635518074036,0.23938914142703918,0.23938914142703918,1.0,0.38630182147861203,0.23938914142703918,0.23938914142703918,0.23938914142703918,0.11969457071351959,0.5,0.19315091073930601,0.057307161033174965,0.23938914142703918,0.09247646137546629
# 100-shot & remain test set
roberta-prompt-tune,gossipcop,0.5310244560241699,0.755250528923061,0.48940126441056153,0.5685893281486282,0.5260317777555711,0.755250528923061,0.755250528923061,0.755250528923061,0.6733842976577484,0.6912099183116023,0.6805318013677859,0.7694724487230654,0.755250528923061,0.7612219679903787
roberta-prompt-tune,gossipcop,0.6196889281272888,0.7976675783064141,0.6009629000283205,0.45791972378075096,0.5197795468462951,0.7976675783064141,0.7976675783064141,0.7976675783064141,0.7212285474397029,0.6811809537859332,0.6958064863967035,0.7839771908669432,0.7976675783064141,0.7876486034199855
roberta-prompt-tune,gossipcop,0.5043293833732605,0.7863150833376336,0.6084311169056932,0.3017241379310345,0.40340008644287567,0.7863150833376336,0.7863150833376336,0.7863150833376336,0.7093566756796881,0.6202969017221494,0.6366247689969666,0.7619521252931138,0.7863150833376336,0.7581654093351556
roberta-prompt-tune,gossipcop,0.5706576108932495,0.7780071211104804,0.5653495440729484,0.3202755058114507,0.4089035449299258,0.7780071211104804,0.7780071211104804,0.7780071211104804,0.6883892283570092,0.6213133451136938,0.6361226746250646,0.7524328475000673,0.7780071211104804,0.754392934248103
roberta-prompt-tune,gossipcop,0.4755564033985138,0.8057691315341349,0.7296587926509186,0.29963354171157575,0.42481662591687036,0.8057691315341349,0.8057691315341349,0.8057691315341349,0.771862702952448,0.6323473000281081,0.6539865087739192,0.7938608296852901,0.8057691315341349,0.7734377181623835
roberta-prompt-tune,gossipcop,0.5198176503181458,0.7819288920996955,0.657608695652174,0.18285837651122624,0.28614864864864864,0.7819288920996955,0.7819288920996955,0.7819288920996955,0.7241943207407959,0.5764769945891046,0.5787281400256459,0.7589491376958201,0.7819288920996955,0.7314419826015439
roberta-prompt-tune,gossipcop,0.5150704979896545,0.8123742195159709,0.703808752025932,0.3741921585523481,0.48860759493670886,0.8123742195159709,0.8123742195159709,0.8123742195159709,0.7660135357314923,0.6622945592924596,0.6868594091973736,0.7984175447880811,0.8123742195159709,0.7901336785075245
roberta-prompt-tune,gossipcop,0.6649431586265564,0.7473037824449146,0.4563624250499667,0.29557713052858686,0.3587796255073983,0.7473037824449146,0.7473037824449146,0.7473037824449145,0.6284987309960097,0.5924440183299473,0.6007130350151946,0.7182931433397091,0.7473037824449146,0.726916907078475
roberta-prompt-tune,gossipcop,0.5007918477058411,0.7884823778316734,0.5734797297297297,0.4408136766933564,0.498470573840695,0.7884823778316734,0.7884823778316734,0.7884823778316734,0.7051072118036403,0.6690787451091121,0.6822253147117485,0.7739604955532267,0.7884823778316734,0.7783459508751146
roberta-prompt-tune,gossipcop,0.5394033789634705,0.8158315702564631,0.7141716566866267,0.3853942266264541,0.5006296348118092,0.8158315702564631,0.8158315702564631,0.8158315702564631,0.7725474853303941,0.6684045164481934,0.6938629493852788,0.8029568970729417,0.8158315702564631,0.7945229581896122
roberta-fine-tune,gossipcop,0.5688624978065491,0.7995768615511636,0.6078147612156295,0.45366169799092676,0.5195447798119742,0.7995768615511636,0.7995768615511636,0.7995768615511636,0.7244989405173852,0.6808986456056328,0.6964614425238393,0.785439163372696,0.7995768615511636,0.7888590658948486
roberta-fine-tune,gossipcop,0.5891099572181702,0.77341452087311,0.5245901639344263,0.5593439792835563,0.5414099216710183,0.77341452087311,0.77341452087311,0.77341452087311,0.691578916293297,0.7000178696010864,0.6954728051284195,0.7787053560012565,0.77341452087311,0.7758551682347605
roberta-fine-tune,gossipcop,0.6653213500976562,0.7605655606584447,0.0,0.0,0.0,0.7605655606584447,0.7605655606584447,0.7605655606584447,0.38028278032922236,0.5,0.4320007034409989,0.5784599720596943,0.7605655606584447,0.6571297144348917
roberta-fine-tune,gossipcop,0.580238401889801,0.7157748077816193,0.4289716545814107,0.5602668962548428,0.4859062908344222,0.7157748077816193,0.7157748077816193,0.7157748077816193,0.6377447860466215,0.6625402899111722,0.6447503212837066,0.7464136841884029,0.7157748077816193,0.7274305284740638
roberta-fine-tune,gossipcop,0.5143736004829407,0.7743949636204138,0.5588883987648875,0.2731192067255874,0.3669273095858674,0.7743949636204138,0.7743949636204138,0.7743949636204138,0.6809168501538323,0.6026383007847746,0.6148337414436935,0.7445222677439933,0.7743949636204138,0.7440510833187078
roberta-fine-tune,gossipcop,0.6170027852058411,0.7641777181485113,0.5101839684625493,0.33527633851468047,0.4046378322042731,0.7641777181485113,0.7641777181485113,0.7641777181485113,0.6608464990766987,0.6170855144800974,0.6288036982911849,0.7394858250048745,0.7641777181485113,0.7458085868545324
roberta-fine-tune,gossipcop,0.6706461906433105,0.7604623561587285,0.0,0.0,0.0,0.7604623561587285,0.7604623561587285,0.7604623561587285,0.38023117807936424,0.5,0.4319674053230156,0.5783029951344849,0.7604623561587285,0.6569899016714258
roberta-fine-tune,gossipcop,0.48559480905532837,0.8089168687754786,0.63475997686524,0.47357065803667747,0.54244408748301,0.8089168687754786,0.8089168687754786,0.8089168687754786,0.7407516359421986,0.6939543469239274,0.7108437623131665,0.7960418821679571,0.8089168687754786,0.7986889717077715
roberta-fine-tune,gossipcop,0.44955646991729736,0.8320346767119047,0.7217532467532467,0.4810647046093919,0.5773276197896378,0.8320346767119047,0.8320346767119047,0.8320346767119047,0.7873138281131102,0.7114972526977031,0.7362601649838487,0.8216080441843696,0.8320346767119047,0.8193965089971476
roberta-fine-tune,gossipcop,0.6674999594688416,0.8220238402394344,0.7498952660242982,0.3856096510124946,0.5093185374875516,0.8220238402394344,0.8220238402394344,0.8220238402394344,0.7910257874377612,0.6725496853827486,0.7003083594809563,0.8124516924725365,0.8220238402394344,0.7997996775584331
# 50-shot & remain test set
roberta-prompt-tune,gossipcop,0.5134693384170532,0.7774013039683761,0.5973793924955331,0.21509757666738152,0.3163040050457269,0.7774013039683761,0.7774013039683761,0.7774013039683761,0.6958807074837217,0.5847356133876864,0.5916815585689758,0.7472223498203446,0.7774013039683761,0.7352160470397158
roberta-prompt-tune,gossipcop,0.6744321584701538,0.7353560244365727,0.4586880320480721,0.5896995708154507,0.5160078865834193,0.7353560244365727,0.7353560244365727,0.7353560244365727,0.6584661987049376,0.6854294466534234,0.6669487272674047,0.7626577072560489,0.7353560244365727,0.7456698115380863
roberta-prompt-tune,gossipcop,0.5139318704605103,0.7833050977976282,0.680623973727422,0.17785882857755847,0.2820207518285423,0.7833050977976282,0.7833050977976282,0.7833050977976281,0.7353889267903306,0.5758034863632833,0.577208568120807,0.7639451990969153,0.7833050977976282,0.7311293366448859
roberta-prompt-tune,gossipcop,0.6596198678016663,0.6770881462087376,0.37685774946921446,0.5325760822974711,0.44138543516873896,0.6770881462087376,0.6770881462087376,0.6770881462087376,0.6037955802060857,0.6275923009205576,0.6071466131724985,0.7220120270712755,0.6770881462087376,0.6934949202315954
roberta-prompt-tune,gossipcop,0.5553565621376038,0.7832537604599825,0.7647058823529411,0.1391267123287671,0.23542194856935889,0.7832537604599825,0.7832537604599825,0.7832537604599825,0.7744029707003313,0.5628097936601626,0.5545754317556688,0.7794484037513502,0.7832537604599825,0.7206322391941026
roberta-prompt-tune,gossipcop,0.6582778096199036,0.6537809949176036,0.25207690481841916,0.22814178302900107,0.2395128552097429,0.6537809949176036,0.6537809949176036,0.6537809949176036,0.508358641063736,0.5077905353353316,0.5076926190305943,0.6421503642465803,0.6537809949176036,0.6476957002100304
roberta-prompt-tune,gossipcop,0.5909146070480347,0.7899789516915653,0.6660899653979239,0.24748232269123635,0.360881112326199,0.7899789516915653,0.7899789516915653,0.7899789516915652,0.7340875298953553,0.604196197802545,0.6176122857450634,0.7695018371917485,0.7899789516915653,0.7513223198502219
roberta-prompt-tune,gossipcop,0.6848170161247253,0.6529082601776272,0.20045688178183896,0.15054685824576453,0.17195345988977342,0.6529082601776272,0.6529082601776272,0.6529082601776272,0.4762689991934794,0.48078098851813067,0.476195286110249,0.6200299945259085,0.6529082601776272,0.6347746413962745
roberta-prompt-tune,gossipcop,0.5483728647232056,0.734380615021305,0.4406779661016949,0.4194450419445042,0.4297994269340974,0.734380615021305,0.734380615021305,0.734380615021305,0.6306950345986089,0.6262768028333445,0.6283316502894285,0.7300103882803728,0.734380615021305,0.7320975810857028
roberta-prompt-tune,gossipcop,0.6840385794639587,0.7684686072180297,0.533920704845815,0.25986277873070324,0.34958177098355925,0.7684686072180297,0.7684686072180297,0.7684686072180297,0.6666639958652922,0.5942243357035224,0.6043749474453144,0.7358398851377762,0.7684686072180297,0.7371541216464171
roberta-fine-tune,gossipcop,0.666843831539154,0.7666204630627855,0.5951219512195122,0.07849024233326185,0.13868889730958697,0.7666204630627855,0.7666204630627855,0.7666204630627855,0.6836667856182379,0.5308420434128512,0.5018563251393541,0.7298188315985378,0.7666204630627855,0.6911493532596694
roberta-fine-tune,gossipcop,0.6797465682029724,0.7638482468299194,0.5066934404283802,0.4873390557939914,0.4968278276088383,0.7638482468299194,0.7638482468299194,0.7638482468299193,0.6736974570282195,0.6690693524465605,0.6712741230880253,0.76079606602446,0.7638482468299194,0.7622541485396942
roberta-fine-tune,gossipcop,0.6653067469596863,0.7607166692335335,0.0,0.0,0.0,0.7607166692335335,0.7607166692335335,0.7607166692335336,0.38035833461676677,0.5,0.4320494503892469,0.5786898508497613,0.7607166692335335,0.6573344376885735
roberta-fine-tune,gossipcop,0.5933882594108582,0.7535294419631398,0.4840085287846482,0.43784826403771965,0.45977270169911105,0.7535294419631398,0.7535294419631398,0.7535294419631398,0.656049355492075,0.6454076262469027,0.6500586098366194,0.7456688569346677,0.7535294419631398,0.7491823384608454
roberta-fine-tune,gossipcop,0.6549704670906067,0.7627188254017147,0.9807692307692307,0.01091609589041096,0.02159187129551228,0.7627188254017147,0.7627188254017147,0.7627188254017147,0.8714522017335112,0.5054242801326844,0.4432899474488895,0.8145741233271754,0.7627188254017147,0.6627011082792442
roberta-fine-tune,gossipcop,0.8047489523887634,0.5389907079418861,0.2289081108186035,0.39226638023630506,0.2891070297656745,0.5389907079418861,0.5389907079418861,0.5389907079418861,0.49147544299406964,0.48866557004259936,0.47399968976698226,0.6285485576761537,0.5389907079418861,0.5705227894924968
roberta-fine-tune,gossipcop,0.5344306826591492,0.7661070896863289,0.5311622683885457,0.20269980715663166,0.29342431761786597,0.7661070896863289,0.7661070896863289,0.7661070896863289,0.6604562613272822,0.5731632981232794,0.5766414113466136,0.7277948083966124,0.7661070896863289,0.7241457707017215
roberta-fine-tune,gossipcop,0.4982742965221405,0.7762718825401714,0.5307894205532001,0.5638001286725284,0.5467970049916805,0.7762718825401714,0.7762718825401714,0.7762718825401714,0.6953823187028703,0.7034713386343203,0.6991363526764687,0.7811727440282772,0.7762718825401714,0.7785398845335278
roberta-fine-tune,gossipcop,0.6861310601234436,0.723343087427486,0.39488636363636365,0.29898902989890297,0.3403109315705717,0.723343087427486,0.723343087427486,0.7233430874274859,0.5953377867433025,0.5776806241874826,0.5826404441866629,0.7001068169117785,0.723343087427486,0.709297704207425
roberta-fine-tune,gossipcop,0.5904148817062378,0.7028081523692181,0.21832749123685527,0.09348198970840481,0.13091127458339588,0.7028081523692181,0.7028081523692181,0.7028081523692181,0.48823936625679853,0.49405790339284567,0.47583431023345724,0.6288972769979785,0.7028081523692181,0.6555824356446064
# 10-shot & remain test set
roberta-prompt-tune,gossipcop,0.644213855266571,0.6870494401554271,0.2960022682166147,0.22298163178129005,0.25435497624558406,0.6870494401554271,0.6870494401554271,0.6870494401554271,0.534540555265992,0.5280398513144535,0.5281610204272988,0.658877067177051,0.6870494401554271,0.6708806185883798
